chart_type,file,source_path,problem_codes,model_axis_diff_codes,x_axis_type,x_gt_axis_type,y_axis_type,y_gt_axis_type,x_ticks,y_ticks,x_ticks_encrypted,y_ticks_encrypted,expected_x_ticks_encrypted,expected_y_ticks_encrypted,grid_path,encrypted_grid_path,ticks_json_path,error
v_bar,v_bar_132.png,f:\program\test-demo\backend\charts\v_bar\v_bar_132.png,,,text,text,numeric,numeric,2,8,2,15,2,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_132_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_132_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_132_ticks.json,
v_bar,v_bar_133.png,f:\program\test-demo\backend\charts\v_bar\v_bar_133.png,,,text,text,numeric,numeric,20,7,20,13,20,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_133_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_133_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_133_ticks.json,
v_bar,v_bar_134.png,f:\program\test-demo\backend\charts\v_bar\v_bar_134.png,,,text,text,numeric,numeric,11,7,11,13,11,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_134_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_134_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_134_ticks.json,
v_bar,v_bar_135.png,f:\program\test-demo\backend\charts\v_bar\v_bar_135.png,,,text,text,numeric,numeric,3,7,3,13,3,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_135_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_135_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_135_ticks.json,
v_bar,v_bar_137.png,f:\program\test-demo\backend\charts\v_bar\v_bar_137.png,,,text,text,numeric,numeric,9,7,9,13,9,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_137_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_137_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_137_ticks.json,
v_bar,v_bar_138.png,f:\program\test-demo\backend\charts\v_bar\v_bar_138.png,,,text,text,numeric,numeric,9,8,9,15,9,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_138_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_138_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_138_ticks.json,
v_bar,v_bar_139.png,f:\program\test-demo\backend\charts\v_bar\v_bar_139.png,,,text,text,numeric,numeric,13,9,13,17,13,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_139_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_139_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_139_ticks.json,
v_bar,v_bar_142.png,f:\program\test-demo\backend\charts\v_bar\v_bar_142.png,,,text,text,numeric,numeric,3,8,3,15,3,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_142_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_142_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_142_ticks.json,
v_bar,v_bar_144.png,f:\program\test-demo\backend\charts\v_bar\v_bar_144.png,,,text,text,numeric,numeric,5,7,5,13,5,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_144_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_144_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_144_ticks.json,
v_bar,v_bar_146.png,f:\program\test-demo\backend\charts\v_bar\v_bar_146.png,,,text,text,numeric,numeric,16,7,16,13,16,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_146_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_146_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_146_ticks.json,
v_bar,v_bar_147.png,f:\program\test-demo\backend\charts\v_bar\v_bar_147.png,,,text,text,numeric,numeric,4,8,4,15,4,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_147_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_147_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_147_ticks.json,
v_bar,v_bar_148.png,f:\program\test-demo\backend\charts\v_bar\v_bar_148.png,,,text,text,numeric,numeric,4,6,4,11,4,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_148_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_148_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_148_ticks.json,
v_bar,v_bar_150.png,f:\program\test-demo\backend\charts\v_bar\v_bar_150.png,,,text,text,numeric,numeric,2,9,2,17,2,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_150_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_150_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_150_ticks.json,
v_bar,v_bar_151.png,f:\program\test-demo\backend\charts\v_bar\v_bar_151.png,,,text,text,numeric,numeric,13,7,13,13,13,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_151_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_151_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_151_ticks.json,
v_bar,v_bar_152.png,f:\program\test-demo\backend\charts\v_bar\v_bar_152.png,,,text,text,numeric,numeric,2,8,2,15,2,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_152_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_152_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_152_ticks.json,
v_bar,v_bar_154.png,f:\program\test-demo\backend\charts\v_bar\v_bar_154.png,,,text,text,numeric,numeric,7,9,7,17,7,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_154_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_154_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_154_ticks.json,
v_bar,v_bar_155.png,f:\program\test-demo\backend\charts\v_bar\v_bar_155.png,,,text,text,numeric,numeric,13,8,13,15,13,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_155_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_155_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_155_ticks.json,
v_bar,v_bar_156.png,f:\program\test-demo\backend\charts\v_bar\v_bar_156.png,,,text,text,numeric,numeric,13,6,13,11,13,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_156_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_156_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_156_ticks.json,
v_bar,v_bar_157.png,f:\program\test-demo\backend\charts\v_bar\v_bar_157.png,,,text,text,numeric,numeric,12,9,12,17,12,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_157_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_157_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_157_ticks.json,
v_bar,v_bar_158.png,f:\program\test-demo\backend\charts\v_bar\v_bar_158.png,,,text,text,numeric,numeric,7,8,7,15,7,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_158_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_158_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_158_ticks.json,
v_bar,v_bar_159.png,f:\program\test-demo\backend\charts\v_bar\v_bar_159.png,,,text,text,numeric,numeric,6,6,6,11,6,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_159_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_159_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_159_ticks.json,
v_bar,v_bar_161.png,f:\program\test-demo\backend\charts\v_bar\v_bar_161.png,,,text,text,numeric,numeric,10,7,10,13,10,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_161_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_161_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_161_ticks.json,
v_bar,v_bar_164.png,f:\program\test-demo\backend\charts\v_bar\v_bar_164.png,,,text,text,numeric,numeric,13,7,13,13,13,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_164_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_164_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_164_ticks.json,
v_bar,v_bar_167.png,f:\program\test-demo\backend\charts\v_bar\v_bar_167.png,,,text,text,numeric,numeric,9,7,9,13,9,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_167_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_167_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_167_ticks.json,
v_bar,v_bar_168.png,f:\program\test-demo\backend\charts\v_bar\v_bar_168.png,,,text,text,numeric,numeric,7,6,7,11,7,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_168_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_168_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_168_ticks.json,
v_bar,v_bar_170.png,f:\program\test-demo\backend\charts\v_bar\v_bar_170.png,,,text,text,numeric,numeric,8,9,8,17,8,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_170_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_170_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_170_ticks.json,
v_bar,v_bar_171.png,f:\program\test-demo\backend\charts\v_bar\v_bar_171.png,,,text,text,numeric,numeric,11,7,11,13,11,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_171_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_171_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_171_ticks.json,
v_bar,v_bar_172.png,f:\program\test-demo\backend\charts\v_bar\v_bar_172.png,,,text,text,numeric,numeric,13,5,13,9,13,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_172_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_172_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_172_ticks.json,
v_bar,v_bar_173.png,f:\program\test-demo\backend\charts\v_bar\v_bar_173.png,,,text,text,numeric,numeric,5,7,5,13,5,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_173_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_173_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_173_ticks.json,
v_bar,v_bar_174.png,f:\program\test-demo\backend\charts\v_bar\v_bar_174.png,,,text,text,numeric,numeric,13,6,13,11,13,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_174_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_174_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_174_ticks.json,
v_bar,v_bar_176.png,f:\program\test-demo\backend\charts\v_bar\v_bar_176.png,,,text,text,numeric,numeric,7,7,7,13,7,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_176_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_176_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_176_ticks.json,
v_bar,v_bar_177.png,f:\program\test-demo\backend\charts\v_bar\v_bar_177.png,,,text,text,numeric,numeric,11,8,11,15,11,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_177_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_177_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_177_ticks.json,
v_bar,v_bar_178.png,f:\program\test-demo\backend\charts\v_bar\v_bar_178.png,,,text,text,numeric,numeric,8,6,8,11,8,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_178_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_178_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_178_ticks.json,
v_bar,v_bar_179.png,f:\program\test-demo\backend\charts\v_bar\v_bar_179.png,,,text,text,numeric,numeric,11,5,11,9,11,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_179_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_179_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_179_ticks.json,
v_bar,v_bar_180.png,f:\program\test-demo\backend\charts\v_bar\v_bar_180.png,,,text,text,numeric,numeric,5,7,5,13,5,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_180_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_180_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_180_ticks.json,
v_bar,v_bar_181.png,f:\program\test-demo\backend\charts\v_bar\v_bar_181.png,,,text,text,numeric,numeric,4,7,4,13,4,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_181_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_181_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_181_ticks.json,
v_bar,v_bar_182.png,f:\program\test-demo\backend\charts\v_bar\v_bar_182.png,process_failed,,unknown,text,unknown,numeric,0,0,0,0,0,0,,,,not_enough_tick_lines
v_bar,v_bar_183.png,f:\program\test-demo\backend\charts\v_bar\v_bar_183.png,,,text,text,numeric,numeric,3,6,3,11,3,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_183_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_183_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_183_ticks.json,
v_bar,v_bar_186.png,f:\program\test-demo\backend\charts\v_bar\v_bar_186.png,,,text,text,numeric,numeric,10,10,10,19,10,19,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_186_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_186_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_186_ticks.json,
v_bar,v_bar_188.png,f:\program\test-demo\backend\charts\v_bar\v_bar_188.png,,,text,text,numeric,numeric,3,10,3,19,3,19,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_188_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_188_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_188_ticks.json,
v_bar,v_bar_190.png,f:\program\test-demo\backend\charts\v_bar\v_bar_190.png,,,text,text,numeric,numeric,2,6,2,11,2,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_190_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_190_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_190_ticks.json,
v_bar,v_bar_191.png,f:\program\test-demo\backend\charts\v_bar\v_bar_191.png,,,text,text,numeric,numeric,2,10,2,19,2,19,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_191_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_191_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_191_ticks.json,
v_bar,v_bar_192.png,f:\program\test-demo\backend\charts\v_bar\v_bar_192.png,,,text,text,numeric,numeric,3,8,3,15,3,15,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_192_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_192_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_192_ticks.json,
v_bar,v_bar_193.png,f:\program\test-demo\backend\charts\v_bar\v_bar_193.png,,,text,text,numeric,numeric,11,7,11,13,11,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_193_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_193_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_193_ticks.json,
v_bar,v_bar_195.png,f:\program\test-demo\backend\charts\v_bar\v_bar_195.png,,,text,text,numeric,numeric,9,6,9,11,9,11,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_195_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_195_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_195_ticks.json,
v_bar,v_bar_196.png,f:\program\test-demo\backend\charts\v_bar\v_bar_196.png,,,text,text,numeric,numeric,11,9,11,17,11,17,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_196_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_196_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_196_ticks.json,
v_bar,v_bar_197.png,f:\program\test-demo\backend\charts\v_bar\v_bar_197.png,,,text,text,numeric,numeric,14,5,14,9,14,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_197_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_197_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_197_ticks.json,
v_bar,v_bar_199.png,f:\program\test-demo\backend\charts\v_bar\v_bar_199.png,,,text,text,numeric,numeric,12,7,12,13,12,13,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_199_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_199_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\v_bar\v_bar_199_ticks.json,
h_bar,h_bar_000.png,f:\program\test-demo\backend\charts\h_bar\h_bar_000.png,,y_axis_type_diff_from_json,numeric,numeric,numeric,text,6,2,11,3,11,3,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_000_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_000_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_000_ticks.json,
h_bar,h_bar_001.png,f:\program\test-demo\backend\charts\h_bar\h_bar_001.png,,,numeric,numeric,text,text,7,3,13,3,13,3,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_001_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_001_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_001_ticks.json,
h_bar,h_bar_003.png,f:\program\test-demo\backend\charts\h_bar\h_bar_003.png,,,numeric,numeric,text,text,8,10,15,10,15,10,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_003_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_003_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_003_ticks.json,
h_bar,h_bar_005.png,f:\program\test-demo\backend\charts\h_bar\h_bar_005.png,,,numeric,numeric,text,text,6,3,11,3,11,3,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_005_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_005_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_005_ticks.json,
h_bar,h_bar_006.png,f:\program\test-demo\backend\charts\h_bar\h_bar_006.png,,,numeric,numeric,text,text,8,12,15,12,15,12,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_006_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_006_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_006_ticks.json,
h_bar,h_bar_007.png,f:\program\test-demo\backend\charts\h_bar\h_bar_007.png,,,numeric,numeric,text,text,6,6,11,6,11,6,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_007_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_007_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_007_ticks.json,
h_bar,h_bar_009.png,f:\program\test-demo\backend\charts\h_bar\h_bar_009.png,,,numeric,numeric,text,text,6,8,11,8,11,8,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_009_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_009_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_009_ticks.json,
h_bar,h_bar_015.png,f:\program\test-demo\backend\charts\h_bar\h_bar_015.png,,,numeric,numeric,text,text,5,9,9,9,9,9,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_015_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_015_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_015_ticks.json,
h_bar,h_bar_017.png,f:\program\test-demo\backend\charts\h_bar\h_bar_017.png,,,numeric,numeric,text,text,6,6,11,6,11,6,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_017_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_017_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_017_ticks.json,
h_bar,h_bar_018.png,f:\program\test-demo\backend\charts\h_bar\h_bar_018.png,,,numeric,numeric,text,text,9,23,17,23,17,23,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_018_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_018_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_018_ticks.json,
h_bar,h_bar_019.png,f:\program\test-demo\backend\charts\h_bar\h_bar_019.png,,,numeric,numeric,text,text,7,20,13,20,13,20,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_019_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_019_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_019_ticks.json,
h_bar,h_bar_021.png,f:\program\test-demo\backend\charts\h_bar\h_bar_021.png,,,numeric,numeric,text,text,6,4,11,4,11,4,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_021_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_021_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_021_ticks.json,
h_bar,h_bar_022.png,f:\program\test-demo\backend\charts\h_bar\h_bar_022.png,,,numeric,numeric,text,text,6,6,11,6,11,6,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_022_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_022_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_022_ticks.json,
h_bar,h_bar_025.png,f:\program\test-demo\backend\charts\h_bar\h_bar_025.png,,,numeric,numeric,text,text,6,10,11,10,11,10,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_025_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_025_with_grid.png,f:\program\test-demo\backend\evaluation\recheck_outputs\current_grid_full\h_bar\h_bar_025_ticks.json,
